customer_id,first_name,last_name,tiktok_campaign,tiktok_cpa,tiktok_conversion,tiktok_dates,email_campaign,email_cpa,email_conversion,email_dates
944,Lon,Ronaldson,frequency purchase,$3.96 ,FALSE,12/1/22,welcome,$2.79 ,TRUE,7/23/22
945,Ainslie,Grovier,cross product,$3.27 ,TRUE,7/20/22,welcome,$9.29 ,TRUE,12/19/22
946,Juliane,Gentner,frequency purchase,$7.74 ,TRUE,9/23/22,welcome,$5.12 ,FALSE,8/12/22
947,Boycie,Gange,frequency purchase,$0.34 ,FALSE,11/23/22,welcome,$1.23 ,FALSE,8/23/22
948,Vonnie,Harcase,abandoned cart,$6.39 ,TRUE,2/22/22,welcome,$9.85 ,FALSE,8/1/22
949,Gussie,MacBey,cross product,$1.94 ,TRUE,10/21/22,abandoned cart,$8.72 ,FALSE,2/28/22
950,Ediva,Humblestone,frequency purchase,$0.92 ,FALSE,1/12/22,welcome,$6.90 ,FALSE,12/19/22
951,Cynthia,Phythien,frequency purchase,$4.93 ,FALSE,8/20/22,abandoned cart,$9.91 ,TRUE,4/11/22
952,Basia,Antoniak,we missed you,$4.43 ,TRUE,10/22/22,we missed you,$0.56 ,FALSE,2/10/22
953,Albertine,Milier,frequency purchase,$2.41 ,FALSE,12/17/22,welcome,$1.56 ,FALSE,5/24/22
954,Mair,Godley,frequency purchase,$8.46 ,TRUE,12/30/22,abandoned cart,$4.27 ,FALSE,9/29/22
955,Milli,Drewery,frequency purchase,$8.53 ,FALSE,3/30/22,frequency purchase,$0.02 ,FALSE,1/20/22
956,Andrea,Quinnelly,we missed you,$4.41 ,FALSE,12/28/22,frequency purchase,$5.38 ,FALSE,4/22/22
957,Cherilyn,Coom,cross product,$6.04 ,FALSE,3/13/22,we missed you,$5.22 ,TRUE,8/27/22
958,Nanine,Beddin,frequency purchase,$0.78 ,FALSE,9/5/22,welcome,$1.68 ,TRUE,3/16/22
959,Bee,Chaunce,product launch,$6.20 ,TRUE,2/19/22,cross product,$1.93 ,TRUE,1/6/22
960,Brynne,Martindale,frequency purchase,$7.64 ,FALSE,7/21/22,frequency purchase,$4.82 ,TRUE,10/18/22
961,Adiana,Jowling,cross product,$1.74 ,FALSE,1/3/22,welcome,$7.47 ,TRUE,9/13/22
962,Tomas,Disbury,product launch,$5.90 ,FALSE,12/29/22,welcome,$8.76 ,FALSE,11/24/22
963,Clara,Ricardot,welcome,$6.00 ,TRUE,6/2/22,welcome,$3.34 ,TRUE,9/20/22
964,Miner,Bratty,frequency purchase,$5.98 ,FALSE,1/25/22,welcome,$6.55 ,TRUE,11/16/22
965,Chester,Wyburn,frequency purchase,$1.41 ,TRUE,8/6/22,product launch,$3.52 ,FALSE,7/19/22
966,Hermie,Summerlad,welcome,$7.08 ,FALSE,9/4/22,welcome,$4.06 ,TRUE,7/31/22
967,Nanine,Boswell,we missed you,$6.37 ,FALSE,12/12/22,cross product,$6.82 ,FALSE,1/6/22
968,Jacqueline,Choules,product launch,$6.30 ,TRUE,1/8/22,welcome,$9.84 ,FALSE,11/13/22
969,Nicholle,Tavinor,frequency purchase,$0.62 ,FALSE,3/19/22,frequency purchase,$4.57 ,TRUE,8/16/22
970,Melisent,Basilotta,frequency purchase,$9.08 ,FALSE,2/8/22,welcome,$8.02 ,FALSE,6/20/22
971,Cherin,Stonier,cross product,$0.62 ,FALSE,6/3/22,welcome,$7.08 ,FALSE,2/7/22
972,Gussie,Kindleside,frequency purchase,$3.76 ,FALSE,5/1/22,welcome,$3.74 ,FALSE,2/19/22
973,Cesar,Goundrill,abandoned cart,$3.14 ,FALSE,7/27/22,welcome,$9.13 ,TRUE,2/14/22
974,Ignace,Bunting,welcome,$3.80 ,FALSE,7/27/22,abandoned cart,$3.02 ,TRUE,5/15/22
975,Sharity,Ashall,product launch,$3.28 ,TRUE,1/23/22,cross product,$9.51 ,TRUE,12/8/22
976,Lionello,Eccleshall,welcome,$1.45 ,TRUE,8/20/22,we missed you,$5.63 ,TRUE,3/25/22
977,Finlay,Payn,frequency purchase,$5.06 ,FALSE,12/12/22,welcome,$6.46 ,TRUE,6/21/22
978,Tabby,Alvarado,frequency purchase,$7.33 ,FALSE,10/16/22,cross product,$4.18 ,FALSE,12/13/22
979,Aurie,Biasi,product launch,$3.25 ,FALSE,6/27/22,welcome,$1.19 ,FALSE,11/4/22
980,Josselyn,Phette,we missed you,$9.78 ,TRUE,11/21/22,abandoned cart,$0.44 ,TRUE,12/5/22
981,Morena,Light,frequency purchase,$2.44 ,FALSE,5/14/22,cross product,$9.08 ,FALSE,3/22/22
982,Wileen,Kendell,cross product,$7.27 ,FALSE,4/2/22,abandoned cart,$0.48 ,TRUE,12/28/22
983,Mathe,Murrthum,cross product,$5.31 ,TRUE,4/7/22,welcome,$3.61 ,TRUE,7/3/22
984,Lynnett,Peschet,we missed you,$0.30 ,FALSE,6/1/22,abandoned cart,$7.21 ,FALSE,2/18/22
985,Warner,Samudio,welcome,$8.74 ,TRUE,1/29/22,cross product,$9.31 ,FALSE,12/11/22
986,Hewet,Shoosmith,product launch,$4.06 ,TRUE,2/14/22,welcome,$8.76 ,TRUE,2/6/22
987,Auria,Custed,welcome,$9.94 ,FALSE,7/27/22,frequency purchase,$5.45 ,TRUE,9/21/22
988,Shalna,Abram,welcome,$2.15 ,FALSE,8/21/22,abandoned cart,$0.31 ,TRUE,5/27/22
989,Zedekiah,Huckerbe,cross product,$5.66 ,TRUE,8/28/22,welcome,$0.04 ,FALSE,9/30/22
990,Briant,Climie,cross product,$7.14 ,TRUE,9/26/22,we missed you,$1.62 ,TRUE,3/6/22
991,Helsa,Graalmans,cross product,$8.20 ,FALSE,4/15/22,welcome,$3.14 ,FALSE,7/31/22
992,Normy,Thornewill,frequency purchase,$6.15 ,FALSE,8/29/22,cross product,$9.07 ,TRUE,11/7/22
993,Shirleen,Immings,frequency purchase,$0.93 ,FALSE,11/7/22,product launch,$4.42 ,TRUE,9/18/22
994,Faber,Detheridge,abandoned cart,$0.93 ,FALSE,12/1/22,welcome,$6.02 ,TRUE,12/12/22
995,Lurleen,Gabbitus,cross product,$3.12 ,TRUE,9/8/22,frequency purchase,$9.22 ,FALSE,7/23/22
996,May,Brightwell,welcome,$6.95 ,FALSE,6/16/22,welcome,$7.14 ,FALSE,7/4/22
997,Cullin,Maier,product launch,$6.98 ,FALSE,9/2/22,abandoned cart,$6.55 ,FALSE,3/21/22
998,Benita,Christoffersen,abandoned cart,$6.79 ,TRUE,5/30/22,abandoned cart,$4.39 ,TRUE,1/4/22
999,Lynnette,Tomanek,frequency purchase,$1.97 ,FALSE,7/20/22,frequency purchase,$9.49 ,TRUE,5/2/22
1000,Sergeant,Huckster,frequency purchase,$2.27 ,FALSE,6/2/22,welcome,$6.57 ,FALSE,8/2/22
